ts_ns,step,decision_id,rank,symbol,score,score_tilt,hawkes_buy,hawkes_sell,hit_count,ou_mu,ou_initialized,mid,best_limit,active,chosen,gate
1779324292810109448,0,1,40,RTX,10,1,10,10,0,201.91,1,201.91,202.34,0,0,
1779324292810109448,0,1,41,LMT,10,1,10,10,0,615.985,1,615.985,616.9,0,0,
1779324292810109448,0,1,42,ASX,10,1,10,10,0,26.06,1,26.06,26.08,0,0,
1779324292810109448,0,1,43,ASML,10,1,10,10,0,1468.55,1,1468.55,1468.98,0,0,
1779324292810109448,0,1,44,XPEV,10,1,10,10,0,17.32,1,17.32,17.34,0,0,
1779324292810109448,0,1,45,AMAT,10,1,10,10,0,398.91,1,398.91,399.7,0,0,
1779324292810109448,0,1,46,VST,10,1,10,10,0,153.575,1,153.575,154,0,0,
1779324292810109448,0,1,47,LRCX,10,1,10,10,0,263.745,1,263.745,264.01,0,0,
1779324292810109448,0,1,48,STX,10,1,10,10,0,499.73,1,499.73,501.14,0,0,
1779324292810109448,0,1,49,AMKR,10,1,10,10,0,57.665,1,57.665,57.82,0,0,
1779324292810190360,0,2,0,AWK,15,1,15,10,0,136.48,1,136.48,136.9,1,0,
1779324292810190360,0,2,1,CSCO,15,1,15,10,0,82.07,1,82.07,82.12,1,0,
1779324292810190360,0,2,2,HPE,15,1,15,10,0,24.4,1,24.4,24.5,1,1,
1779324292810190360,0,2,3,IBM,15,1,15,10,0,233.025,1,233.025,233.53,0,0,
1779324292810190360,0,2,4,KEYS,15,1,15,10,0,323.01,1,323.01,323.97,0,0,
1779324292810190360,0,2,5,GFS,15,1,15,10,0,48.555,1,48.555,48.73,0,0,
1779324292810190360,0,2,6,UMC,15,1,15,10,0,9.4711,1,9.4711,9.486,0,0,
1779324292810190360,0,2,7,TSEM,15,1,15,10,0,202.21,1,202.21,202.7,0,0,
1779324292810190360,0,2,8,IMOS,15,1,15,10,0,40,1,40,40.42,0,0,
1779324292810190360,0,2,9,LEA,15,1,15,10,0,122.535,1,122.535,124.29,0,0,
1779324292810190360,0,2,10,TSM,15,1,15,10,0,370.075,1,370.075,370.26,0,0,
1779324292810190360,0,2,11,CEG,15,1,15,10,0,284.335,1,284.335,285.21,0,0,
1779324292810190360,0,2,12,NIO,15,1,15,10,0,6.57,1,6.57,6.58,0,0,
1779324292810190360,0,2,13,OKLO,15,1,15,10,0,48.775,1,48.775,48.89,0,0,
1779324292810190360,0,2,14,SNDK,15,1,15,10,0,876.295,1,876.295,877.64,0,0,
1779324292810190360,0,2,15,HWM,15,1,15,10,0,252.515,1,252.515,253.48,0,0,
1779324292810190360,0,2,16,NOC,15,1,15,10,0,678.84,1,678.84,679.99,0,0,
1779324292810190360,0,2,17,GSM,15,1,15,10,0,4.21785,1,4.21785,4.239,0,0,
1779324292810190360,0,2,18,TTE,15,1,15,10,0,93.065,1,93.065,93.09,0,0,
1779324292810190360,0,2,19,NOK,15,1,15,10,0,9.765,1,9.765,9.77,0,0,
1779324292810190360,0,2,20,HPQ,15,1,15,10,0,18.275,1,18.275,18.29,0,0,
1779324292810190360,0,2,21,NVDA,15,1,15,10,0,185.975,1,185.975,186,0,0,
1779324292810190360,0,2,22,INTC,15,1,15,10,0,62.925,1,62.925,62.96,0,0,
1779324292810190360,0,2,23,MU,15,1,15,10,0,417.63,1,417.63,417.91,0,0,
1779324292810190360,0,2,24,QCOM,15,1,15,10,0,127.7,1,127.7,127.87,0,0,
1779324292810190360,0,2,25,ARM,15,1,15,10,0,148.19,1,148.19,148.45,0,0,
1779324292810190360,0,2,26,KLAC,15,1,15,10,0,1740.13,1,1740.13,1745.28,0,0,
1779324292810190360,0,2,27,SNPS,15,1,15,10,0,391.32,1,391.32,391.9,0,0,
1779324292810190360,0,2,28,CDNS,15,1,15,10,0,266.44,1,266.44,267.16,0,0,
1779324292810190360,0,2,29,SMCI,15,1,15,10,0,25.02,1,25.02,25.04,0,0,
1779324292810190360,0,2,30,MKSI,15,1,15,10,0,267.82,1,267.82,272.07,0,0,
1779324292810190360,0,2,31,ENTG,15,1,15,10,0,134.115,1,134.115,135,0,0,
1779324292810190360,0,2,32,PSTG,15,1,15,10,0,100,0,100.85,100.85,0,0,
1779324292810190360,0,2,33,WDC,15,1,15,10,0,344.28,1,344.28,345.14,0,0,
1779324292810190360,0,2,34,AAPL,10,1,10,10,0,259.925,1,259.925,260.02,0,0,
1779324292810190360,0,2,35,AMD,10,1,10,10,0,245.83,1,245.83,245.97,0,0,
1779324292810190360,0,2,36,APD,10,1,10,10,0,299.705,1,299.705,300.21,0,0,
1779324292810190360,0,2,37,LIN,10,1,10,10,0,504.245,1,504.245,504.76,0,0,
1779324292810190360,0,2,38,DD,10,1,10,10,0,47.01,1,47.01,47.44,0,0,
1779324292810190360,0,2,39,DELL,10,1,10,10,0,179,1,179,180,0,0,
1779324292810190360,0,2,40,RTX,10,1,10,10,0,201.91,1,201.91,202.34,0,0,
1779324292810190360,0,2,41,LMT,10,1,10,10,0,615.985,1,615.985,616.9,0,0,
1779324292810190360,0,2,42,ASX,10,1,10,10,0,26.06,1,26.06,26.08,0,0,
1779324292810190360,0,2,43,ASML,10,1,10,10,0,1468.55,1,1468.55,1468.98,0,0,
1779324292810190360,0,2,44,XPEV,10,1,10,10,0,17.32,1,17.32,17.34,0,0,
1779324292810190360,0,2,45,AMAT,10,1,10,10,0,398.91,1,398.91,399.7,0,0,
1779324292810190360,0,2,46,VST,10,1,10,10,0,153.575,1,153.575,154,0,0,
1779324292810190360,0,2,47,LRCX,10,1,10,10,0,263.745,1,263.745,264.01,0,0,
1779324292810190360,0,2,48,STX,10,1,10,10,0,499.73,1,499.73,501.14,0,0,
1779324292810190360,0,2,49,AMKR,10,1,10,10,0,57.665,1,57.665,57.82,0,0,
1779329050876945739,121,3,0,WDC,193.22,1,193.22,10,1,346.086,1,345.95,346.11,1,1,
1779329050876945739,121,3,1,AMKR,191.341,1,191.341,10,0,57.9548,1,59.415,59.43,1,0,
1779329050876945739,121,3,2,DELL,191.34,1,191.34,10,1,180.323,1,189.29,189.57,1,0,
1779329050876945739,121,3,3,SNDK,190.814,1,190.814,10,1,879.554,1,905.07,905.4,0,0,
1779329050876945739,121,3,4,INTC,190.811,1,190.811,10,0,63.3534,1,64.145,64.15,0,0,
1779329050876945739,121,3,5,OKLO,189.592,1,189.592,10,0,48.6952,1,51.22,51.27,0,0,
1779329050876945739,121,3,6,MU,188.636,1,188.636,10,1,417.693,1,416.94,417.02,0,0,
1779329050876945739,121,3,7,STX,188.604,1,188.604,10,1,498.785,1,504.005,504.35,0,0,
1779329050876945739,121,3,8,SMCI,188.432,1,188.432,10,0,24.9318,1,25.395,25.4,0,0,
1779329050876945739,121,3,9,HPE,188.254,1,188.254,10,0,24.1816,1,24.975,24.98,0,0,
1779329050876945739,121,3,10,ASX,188.213,1,188.213,10,0,26.0936,1,26.185,26.19,0,0,
1779329050876945739,121,3,11,VST,188.177,1,188.177,10,1,154.029,1,158.045,158.17,0,0,
1779329050876945739,121,3,12,ARM,187.817,1,187.817,10,1,148.799,1,152.18,152.28,0,0,
1779329050876945739,121,3,13,AMD,187.732,1,187.732,10,1,245.704,1,244.38,244.42,0,0,
1779329050876945739,121,3,14,AMAT,186.887,1,186.887,10,1,398.288,1,392.44,392.6,0,0,
1779329050876945739,121,3,15,SNPS,186.636,1,186.636,10,1,390.178,1,411.965,412.16,0,0,
1779329050876945739,121,3,16,CDNS,186.512,1,186.512,10,1,266.667,1,280.56,280.74,0,0,
1779329050876945739,121,3,17,TSEM,185.919,1,185.919,10,1,201.983,1,205.55,205.84,0,0,
1779329050876945739,121,3,18,LRCX,184.887,1,184.887,10,1,263.787,1,262.77,262.9,0,0,
1779329050876945739,121,3,19,GFS,184.819,1,184.819,10,0,48.492,1,48.86,48.89,0,0,
1779329050876945739,121,3,20,NOK,184.56,1,184.56,10,0,9.7398,1,10.155,10.16,0,0,
1779329050876945739,121,3,21,ASML,183.59,1,183.59,10,1,1470.51,1,1477.22,1477.96,0,0,
1779329050876945739,121,3,22,HPQ,183.427,1,183.427,10,0,18.2372,1,19.115,19.12,0,0,
1779329050876945739,121,3,23,DD,181.825,1,181.825,10,0,47.1486,1,46.6,46.61,0,0,
1779329050876945739,121,3,24,LMT,181.641,1,181.641,10,1,615.83,1,616.565,617.04,0,0,
1779329050876945739,121,3,25,XPEV,181.54,1,181.54,10,0,17.3032,1,17.275,17.28,0,0,
1779329050876945739,121,3,26,KLAC,180.737,1,180.737,10,1,1738.77,1,1732.04,1734.46,0,0,
1779329050876945739,121,3,27,IBM,180.457,1,180.457,10,1,232.954,1,232.35,232.38,0,0,
1779329050876945739,121,3,28,AWK,180.397,1,180.397,10,1,136.69,1,135.255,135.31,0,0,
1779329050876945739,121,3,29,QCOM,180.15,1,180.15,10,1,127.536,1,128.13,128.15,0,0,
1779329050876945739,121,3,30,TSM,179.944,1,179.944,10,1,369.945,1,370.455,370.49,0,0,
1779329050876945739,121,3,31,CEG,178.491,1,178.491,10,1,283.608,1,284.105,284.26,0,0,
1779329050876945739,121,3,32,NVDA,178.368,1,178.368,10,1,186.13,1,188.515,188.52,0,0,
1779329050876945739,121,3,33,HWM,177.897,1,177.897,10,1,252.822,1,250.605,250.93,0,0,
1779329050876945739,121,3,34,RTX,176.741,1,176.741,10,1,201.545,1,200.69,200.76,0,0,
1779329050876945739,121,3,35,AAPL,176.447,1,176.447,10,1,259.009,1,257.635,257.65,0,0,
1779329050876945739,121,3,36,ENTG,175.236,1,175.236,10,1,134.451,1,134.84,134.93,0,0,
1779329050876945739,121,3,37,MKSI,173.072,1,173.072,10,1,267.539,1,266.36,267.15,0,0,
1779329050876945739,121,3,38,KEYS,171.777,1,171.777,10,1,323.056,1,326.19,326.37,0,0,
1779329050876945739,121,3,39,TTE,169.908,1,169.908,10,0,93.1532,1,93.095,93.12,0,0,
1779329050876945739,121,3,40,CSCO,169.722,1,169.722,10,0,81.8054,1,81.555,81.56,0,0,
1779329050876945739,121,3,41,NOC,168.346,1,168.346,10,1,678.382,1,678.77,679.13,0,0,
1779329050876945739,121,3,42,LIN,167.038,1,167.038,10,1,504.938,1,505.83,505.96,0,0,
1779329050876945739,121,3,43,APD,165.314,1,165.314,10,1,300.255,1,298.005,298.11,0,0,
1779329050876945739,121,3,44,LEA,163.57,1,163.57,10,1,122.426,1,122.195,122.33,0,0,
1779329050876945739,121,3,45,UMC,162.27,1,162.27,10,0,9.50193,1,9.615,9.62,0,0,
1779329050876945739,121,3,46,NIO,162.132,1,162.132,10,0,6.528,1,6.475,6.48,0,0,
1779329050876945739,121,3,47,GSM,157.119,1,157.119,10,0,4.21621,1,4.285,4.29,0,0,
1779329050876945739,121,3,48,IMOS,137.026,1,137.026,10,0,40.0168,1,40.59,40.8,0,0,
1779329050876945739,121,3,49,PSTG,124.097,1,124.097,10,0,100,0,100.85,100.85,0,0,
1779330902303711125,300,4,0,OKLO,193.904,1,193.904,10,1,50.0512,1,52.425,52.46,1,0,
1779330902303711125,300,4,1,SMCI,193.253,1,193.253,10,1,25.1501,1,25.705,25.71,1,0,
1779330902303711125,300,4,2,HPE,191.492,1,191.492,10,1,24.5045,1,24.495,24.5,1,1,
1779330902303711125,300,4,3,SNDK,187.892,1,187.892,10,2,892.832,1,930.725,930.96,0,0,
1779330902303711125,300,4,4,ARM,187.757,1,187.757,10,2,150.441,1,155.89,155.95,0,0,
1779330902303711125,300,4,5,HPQ,186.16,1,186.16,10,1,18.6643,1,18.825,18.83,0,0,
1779330902303711125,300,4,6,TSEM,186.09,1,186.09,10,2,203.768,1,207.675,208.05,0,0,
1779330902303711125,300,4,7,INTC,185.62,1,185.62,10,1,63.7977,1,64.665,64.67,0,0,
1779330902303711125,300,4,8,MU,184.841,1,184.841,10,1,417.37,1,415.775,415.84,0,0,
1779330902303711125,300,4,9,DELL,184.48,1,184.48,10,2,183.974,1,186.77,186.86,0,0,
1779330902303711125,300,4,10,STX,184.32,1,184.32,10,2,501.258,1,504.575,504.97,0,0,
1779330902303711125,300,4,11,AMKR,183.693,1,183.693,10,1,58.7043,1,59.64,59.65,0,0,
1779330902303711125,300,4,12,SNPS,180.585,1,180.585,10,2,401.234,1,414.76,414.91,0,0,
1779330902303711125,300,4,13,WDC,180.048,1,180.048,10,1,345.627,1,347.085,347.22,0,0,
1779330902303711125,300,4,14,ASX,179.512,1,179.512,10,0,26.1504,1,26.295,26.3,0,0,
1779330902303711125,300,4,15,CDNS,178.503,1,178.503,10,2,273.798,1,285.88,285.97,0,0,
1779330902303711125,300,4,16,GFS,177.974,1,177.974,10,0,48.6669,1,48.8,48.82,0,0,
1779330902303711125,300,4,17,CEG,177.288,1,177.288,10,1,283.788,1,289.75,289.87,0,0,
1779330902303711125,300,4,18,VST,177.105,1,177.105,10,2,156,1,158.405,158.48,0,0,
1779330902303711125,300,4,19,IBM,176.944,1,176.944,10,1,232.671,1,237.255,237.28,0,0,
1779330902303711125,300,4,20,AWK,176.427,1,176.427,10,1,135.923,1,134.205,134.25,0,0,
1779330902303711125,300,4,21,AMD,174.942,1,174.942,10,1,245.085,1,245.535,245.56,0,0,
1779330902303711125,300,4,22,QCOM,174.687,1,174.687,10,1,127.813,1,130.05,130.07,0,0,
1779330902303711125,300,4,23,KLAC,174.548,1,174.548,10,1,1734.39,1,1754.14,1755.05,0,0,
1779330902303711125,300,4,24,NOK,174.482,1,174.482,10,1,9.95657,1,10.305,10.31,0,0,
1779330902303711125,300,4,25,ENTG,173.872,1,173.872,10,1,134.629,1,136.81,136.96,0,0,
1779330902303711125,300,4,26,LEA,173.034,1,173.034,10,1,122.252,1,122.97,123.05,0,0,
1779330902303711125,300,4,27,MKSI,172.094,1,172.094,10,1,266.994,1,270.325,270.54,0,0,
1779330902303711125,300,4,28,NVDA,172.011,1,172.011,10,2,187.351,1,188.025,188.03,0,0,
1779330902303711125,300,4,29,CSCO,170.709,1,170.709,10,0,81.6829,1,81.385,81.39,0,0,
1779330902303711125,300,4,30,AMAT,170.312,1,170.312,10,1,395.427,1,391.135,391.28,0,0,
1779330902303711125,300,4,31,LRCX,170.002,1,170.002,10,1,263.258,1,263.02,263.1,0,0,
1779330902303711125,300,4,32,DD,168.121,1,168.121,10,0,46.8766,1,46.565,46.57,0,0,
1779330902303711125,300,4,33,TSM,167.304,1,167.304,10,1,370.297,1,369.93,369.96,0,0,
1779330902303711125,300,4,34,TTE,166.418,1,166.418,10,0,93.1363,1,92.42,92.45,0,0,
1779330902303711125,300,4,35,KEYS,166.4,1,166.4,10,2,324.633,1,328.015,328.13,0,0,
1779330902303711125,300,4,36,LMT,165.924,1,165.924,10,1,616.651,1,617.26,617.63,0,0,
1779330902303711125,300,4,37,NOC,165.518,1,165.518,10,1,678.741,1,679.735,679.94,0,0,
1779330902303711125,300,4,38,AAPL,165.389,1,165.389,10,1,258.296,1,257.92,257.93,0,0,
1779330902303711125,300,4,39,HWM,164.967,1,164.967,10,1,251.551,1,252.2,252.3,0,0,
1779330902303711125,300,4,40,XPEV,164.095,1,164.095,10,0,17.2939,1,17.425,17.43,0,0,
1779330902303711125,300,4,41,APD,162.974,1,162.974,10,1,299.136,1,297.11,297.18,0,0,
1779330902303711125,300,4,42,ASML,162.939,1,162.939,10,1,1473.16,1,1485.36,1485.65,0,0,
1779330902303711125,300,4,43,LIN,162.862,1,162.862,10,1,505.362,1,505.345,505.4,0,0,
1779330902303711125,300,4,44,RTX,162.608,1,162.608,10,1,201.119,1,200.76,200.8,0,0,
1779330902303711125,300,4,45,GSM,157.823,1,157.823,10,1,4.25128,1,4.375,4.38,0,0,
1779330902303711125,300,4,46,UMC,156.238,1,156.238,10,1,9.55957,1,9.655,9.66,0,0,
1779330902303711125,300,4,47,NIO,154.773,1,154.773,10,0,6.50098,1,6.535,6.54,0,0,
1779330902303711125,300,4,48,IMOS,141.638,1,141.638,10,1,40.309,1,40.78,41.01,0,0,
1779330902303711125,300,4,49,PSTG,137.213,1,137.213,10,0,100,0,100.85,100.85,0,0,
1779330902311620245,392,5,0,OKLO,196.749,1,196.749,10,1,50.0512,1,58.575,58.66,1,0,
1779330902311620245,392,5,1,SNDK,195.166,1,195.166,10,2,892.833,1,929.595,930.53,1,0,
1779330902311620245,392,5,2,HPQ,192.982,1,192.982,10,1,18.6643,1,18.65,18.66,1,1,
1779330902311620245,392,5,3,HPE,192.858,1,192.858,10,1,24.5045,1,24.575,24.6,0,0,
1779330902311620245,392,5,4,WDC,192.124,1,192.124,10,1,345.627,1,347.63,348.11,0,0,
1779330902311620245,392,5,5,INTC,191.94,1,191.94,10,1,63.7977,1,63.85,63.86,0,0,
1779330902311620245,392,5,6,CEG,191.514,1,191.514,10,1,283.788,1,294.515,295.11,0,0,
1779330902311620245,392,5,7,MU,191.436,1,191.436,10,1,417.37,1,427.785,427.94,0,0,
1779330902311620245,392,5,8,SMCI,191.097,1,191.097,10,1,25.1501,1,26.685,26.69,0,0,
1779330902311620245,392,5,9,ARM,188.928,1,188.928,10,2,150.441,1,161.715,161.89,0,0,
1779330902311620245,392,5,10,ENTG,188.754,1,188.754,10,1,134.629,1,138.815,139.29,0,0,
1779330902311620245,392,5,11,AMKR,188.183,1,188.183,10,1,58.7043,1,61.965,62.1,0,0,
1779330902311620245,392,5,12,AMAT,188.145,1,188.145,10,1,395.427,1,397.88,398.34,0,0,
1779330902311620245,392,5,13,STX,188.131,1,188.131,10,2,501.258,1,510.14,511.6,0,0,
1779330902311620245,392,5,14,DELL,186.19,1,186.19,10,2,183.974,1,185.775,186.21,0,0,
1779330902311620245,392,5,15,SNPS,185.391,1,185.391,10,2,401.234,1,426.25,427.11,0,0,
1779330902311620245,392,5,16,ASX,185.044,1,185.044,10,0,26.1504,1,26.755,26.77,0,0,
1779330902311620245,392,5,17,KLAC,184.69,1,184.69,10,1,1734.39,1,1786.14,1790,0,0,
1779330902311620245,392,5,18,GFS,184.477,1,184.477,10,0,48.6669,1,49.16,49.35,0,0,
1779330902311620245,392,5,19,MKSI,183.951,1,183.951,10,1,266.994,1,275.225,276.73,0,0,
1779330902311620245,392,5,20,VST,183.759,1,183.759,10,2,156,1,161.015,161.27,0,0,
1779330902311620245,392,5,21,CDNS,183.588,1,183.588,10,2,273.798,1,294.015,294.6,0,0,
1779330902311620245,392,5,22,DD,183.482,1,183.482,10,0,46.8766,1,47.025,47.18,0,0,
1779330902311620245,392,5,23,TSEM,183.245,1,183.245,10,2,203.768,1,205.465,206.01,0,0,
1779330902311620245,392,5,24,AWK,183.208,1,183.208,10,1,135.923,1,133.41,133.81,0,0,
1779330902311620245,392,5,25,KEYS,183.078,1,183.078,10,2,324.633,1,331.215,332.39,0,0,
1779330902311620245,392,5,26,QCOM,183.068,1,183.068,10,1,127.813,1,131.96,132.05,0,0,
1779330902311620245,392,5,27,CSCO,182.89,1,182.89,10,0,81.6829,1,81.76,81.77,0,0,
1779330902311620245,392,5,28,LRCX,182.51,1,182.51,10,1,263.258,1,270.14,270.52,0,0,
