ts_ns,step,decision_id,rank,symbol,score,score_tilt,hawkes_buy,hawkes_sell,hit_count,ou_mu,ou_initialized,mid,best_limit,active,chosen,gate
1779674538334524946,3,3,3,VST,33.7496,1,33.7496,10,1,153.771,1,154.265,154.54,0,0,
1779674538334524946,3,3,4,LRCX,33.7496,1,33.7496,10,1,263.763,1,264.39,264.59,0,0,
1779674538334524946,3,3,5,AMKR,33.7496,1,33.7496,10,0,57.7903,1,58.195,58.34,0,0,
1779674538334524946,3,3,6,AAPL,33.7496,1,33.7496,10,1,259.529,1,258.355,258.4,0,0,
1779674538334524946,3,3,7,SMCI,33.3726,1,33.3726,10,0,24.9819,1,24.93,24.94,0,0,
1779674538334524946,3,3,8,TSM,33.3726,1,33.3726,10,1,370.019,1,369.63,369.77,0,0,
1779674538334524946,3,3,9,CSCO,33.3726,1,33.3726,10,0,81.9556,1,81.605,81.62,0,0,
1779674538334524946,3,3,10,HPE,33.3726,1,33.3726,10,0,24.3056,1,24.06,24.09,0,0,
1779674538334524946,3,3,11,IBM,33.3726,1,33.3726,10,1,232.994,1,232.675,232.84,0,0,
1779674538334524946,3,3,12,UMC,33.3726,1,33.3726,10,0,9.48442,1,9.5147,9.5192,0,0,
1779674538334524946,3,3,13,TSEM,33.3726,1,33.3726,10,1,202.112,1,201.22,201.67,0,0,
1779674538334524946,3,3,14,NIO,33.3726,1,33.3726,10,0,6.55185,1,6.505,6.51,0,0,
1779674538334524946,3,3,15,OKLO,33.3726,1,33.3726,10,0,48.7405,1,48.8,48.94,0,0,
1779674538334524946,3,3,16,SNDK,33.3726,1,33.3726,10,1,877.704,1,882.145,882.9,0,0,
1779674538334524946,3,3,17,GSM,33.3726,1,33.3726,10,0,4.21714,1,4.23415,4.2483,0,0,
1779674538334524946,3,3,18,NOK,33.3726,1,33.3726,10,0,9.75411,1,9.755,9.76,0,0,
1779674538334524946,3,3,19,HPQ,33.3726,1,33.3726,10,0,18.2587,1,18.17,18.18,0,0,
1779674538334524946,3,3,20,NVDA,33.3726,1,33.3726,10,1,186.042,1,186.235,186.24,0,0,
1779674538334524946,3,3,21,WDC,33.3726,1,33.3726,10,1,345.061,1,347.4,348.09,0,0,
1779674538334524946,3,3,22,INTC,33.3726,1,33.3726,10,0,63.1102,1,64.07,64.08,0,0,
1779674538334524946,3,3,23,QCOM,33.3726,1,33.3726,10,1,127.629,1,127.245,127.34,0,0,
1779674538334524946,3,3,24,ARM,33.3726,1,33.3726,10,1,148.453,1,149.15,149.29,0,0,
1779674538334524946,3,3,25,CDNS,33.3726,1,33.3726,10,1,266.538,1,266.055,266.62,0,0,
1779674538334524946,3,3,26,SNPS,33.3726,1,33.3726,10,1,390.826,1,390.2,391.06,0,0,
1779674538334524946,3,3,27,LIN,29.2254,1,29.2254,10,1,504.545,1,505.26,505.56,0,0,
1779674538334524946,3,3,28,ASX,29.2254,1,29.2254,10,0,26.0745,1,26.11,26.12,0,0,
1779674538334524946,3,3,29,XPEV,29.2254,1,29.2254,10,0,17.3127,1,17.285,17.3,0,0,
1779674538334524946,3,3,30,AMAT,29.2254,1,29.2254,10,1,398.641,1,397.695,398.17,0,0,
1779674538334524946,3,3,31,DELL,29.1284,1,29.1284,10,1,179.572,1,180.56,180.88,0,0,
1779674538334524946,3,3,32,ASML,29.1284,1,29.1284,10,1,1469.4,1,1470.84,1471.27,0,0,
1779674538334524946,3,3,33,CEG,28.938,1,28.938,10,1,284.021,1,283.355,284.01,0,0,
1779674538334524946,3,3,34,GFS,28.938,1,28.938,10,0,48.5278,1,48.415,48.58,0,0,
1779674538334524946,3,3,35,HWM,28.8447,1,28.8447,10,1,252.648,1,252.95,253.5,0,0,
1779674538334524946,3,3,36,TTE,28.8447,1,28.8447,10,0,93.1031,1,93.165,93.19,0,0,
1779674538334524946,3,3,37,MKSI,28.8447,1,28.8447,10,1,267.698,1,267.755,271.24,0,0,
1779674538334524946,3,3,38,KLAC,28.8447,1,28.8447,10,1,1739.55,1,1743.12,1747,0,0,
1779674538334524946,3,3,39,LEA,28.8447,1,28.8447,10,1,122.488,1,122.5,124.25,0,0,
1779674538334524946,3,3,40,LMT,24.5128,1,24.5128,10,1,615.918,1,615.875,616.75,0,0,
1779674538334524946,3,3,41,AMD,24.5128,1,24.5128,10,1,245.776,1,245.61,245.71,0,0,
1779674538334524946,3,3,42,APD,24.5128,1,24.5128,10,1,299.943,1,300.315,300.92,0,0,
1779674538334524946,3,3,43,MU,24.3205,1,24.3205,10,1,417.657,1,418.11,418.29,0,0,
1779674538334524946,3,3,44,IMOS,24.2254,1,24.2254,10,0,40.0073,1,40.02,40.42,0,0,
1779674538334524946,3,3,45,AWK,24.2254,1,24.2254,10,1,136.571,1,136.71,136.98,0,0,
1779674538334524946,3,3,46,NOC,24.2254,1,24.2254,10,1,678.642,1,678.34,679.58,0,0,
1779674538334524946,3,3,47,ENTG,24.2254,1,24.2254,10,1,134.26,1,134.52,135,0,0,
1779674538334524946,3,3,48,KEYS,19.6098,1,19.6098,10,1,323.03,1,323.065,324,0,0,
1779674538334524946,3,3,49,PSTG,19.6098,1,19.6098,10,0,100,0,100.85,100.85,0,0,
1779674538334606709,4,4,0,TSM,42.3571,1,42.3571,10,1,370.019,1,369.455,369.57,1,0,
1779674538334606709,4,4,1,NOK,42.3571,1,42.3571,10,0,9.75411,1,9.765,9.77,1,0,
1779674538334606709,4,4,2,GSM,42.3571,1,42.3571,10,0,4.21714,1,4.2254,4.2385,1,0,
1779674538334606709,4,4,3,SNDK,42.3571,1,42.3571,10,1,877.704,1,881.29,881.89,0,0,
1779674538334606709,4,4,4,OKLO,42.3571,1,42.3571,10,0,48.7405,1,48.49,48.59,0,0,
1779674538334606709,4,4,5,NIO,42.3571,1,42.3571,10,0,6.55185,1,6.485,6.49,0,0,
1779674538334606709,4,4,6,TSEM,42.3571,1,42.3571,10,1,202.112,1,202.81,203.19,0,0,
1779674538334606709,4,4,7,UMC,42.3571,1,42.3571,10,0,9.48442,1,9.525,9.53,0,0,
1779674538334606709,4,4,8,IBM,42.3571,1,42.3571,10,1,232.994,1,233.035,233.2,0,0,
1779674538334606709,4,4,9,HPE,42.3571,1,42.3571,10,0,24.3056,1,24.04,24.08,0,0,
1779674538334606709,4,4,10,CSCO,42.3571,1,42.3571,10,0,81.9556,1,81.57,81.58,0,0,
1779674538334606709,4,4,11,SMCI,42.3571,1,42.3571,10,0,24.9819,1,24.915,24.92,0,0,
1779674538334606709,4,4,12,HPQ,42.3571,1,42.3571,10,0,18.2587,1,18.21,18.22,0,0,
1779674538334606709,4,4,13,WDC,42.3571,1,42.3571,10,1,345.061,1,346.365,346.81,0,0,
1779674538334606709,4,4,14,NVDA,42.3571,1,42.3571,10,1,186.042,1,186.32,186.33,0,0,
1779674538334606709,4,4,15,INTC,42.3571,1,42.3571,10,0,63.1102,1,64.375,64.39,0,0,
1779674538334606709,4,4,16,QCOM,42.3571,1,42.3571,10,1,127.629,1,127.38,127.47,0,0,
1779674538334606709,4,4,17,CDNS,42.3571,1,42.3571,10,1,266.538,1,267.265,267.67,0,0,
1779674538334606709,4,4,18,SNPS,42.3571,1,42.3571,10,1,390.826,1,392.005,392.52,0,0,
1779674538334606709,4,4,19,ARM,42.3571,1,42.3571,10,1,148.453,1,149.635,149.79,0,0,
1779674538334606709,4,4,20,LEA,38.0068,1,38.0068,10,1,122.488,1,122.72,124.25,0,0,
1779674538334606709,4,4,21,HWM,38.0068,1,38.0068,10,1,252.648,1,253.21,253.47,0,0,
1779674538334606709,4,4,22,MKSI,38.0068,1,38.0068,10,1,267.698,1,268.745,271.34,0,0,
1779674538334606709,4,4,23,KLAC,38.0068,1,38.0068,10,1,1739.55,1,1741.7,1746.62,0,0,
1779674538334606709,4,4,24,LRCX,37.7193,1,37.7193,10,1,263.763,1,264.675,264.89,0,0,
1779674538334606709,4,4,25,AAPL,37.7193,1,37.7193,10,1,259.529,1,258.62,258.67,0,0,
1779674538334606709,4,4,26,RTX,37.7193,1,37.7193,10,1,201.752,1,201.865,202.07,0,0,
1779674538334606709,4,4,27,AMKR,37.7193,1,37.7193,10,0,57.7903,1,58.125,58.23,0,0,
1779674538334606709,4,4,28,VST,37.7193,1,37.7193,10,1,153.771,1,154.49,154.66,0,0,
1779674538334606709,4,4,29,DD,37.7193,1,37.7193,10,0,47.0699,1,47.11,47.15,0,0,
1779674538334606709,4,4,30,MU,33.66,1,33.66,10,1,417.657,1,417.89,418.03,0,0,
1779674538334606709,4,4,31,ENTG,33.5686,1,33.5686,10,1,134.26,1,134.67,135.06,0,0,
1779674538334606709,4,4,32,AWK,33.5686,1,33.5686,10,1,136.571,1,136.665,136.88,0,0,
1779674538334606709,4,4,33,GFS,33.563,1,33.563,10,0,48.5278,1,48.415,48.57,0,0,
1779674538334606709,4,4,34,CEG,33.563,1,33.563,10,1,284.021,1,283.32,283.92,0,0,
1779674538334606709,4,4,35,TTE,33.4716,1,33.4716,10,0,93.1031,1,93.15,93.18,0,0,
1779674538334606709,4,4,36,LIN,33.3726,1,33.3726,10,1,504.545,1,504.925,505.22,0,0,
1779674538334606709,4,4,37,XPEV,33.3726,1,33.3726,10,0,17.3127,1,17.265,17.28,0,0,
1779674538334606709,4,4,38,ASX,33.3726,1,33.3726,10,0,26.0745,1,26.12,26.13,0,0,
1779674538334606709,4,4,39,AMAT,33.3726,1,33.3726,10,1,398.641,1,397.98,398.31,0,0,
1779674538334606709,4,4,40,STX,33.2793,1,33.2793,10,1,499.322,1,499.065,499.59,0,0,
1779674538334606709,4,4,41,DELL,33.2793,1,33.2793,10,1,179.572,1,180.085,180.43,0,0,
1779674538334606709,4,4,42,KEYS,29.134,1,29.134,10,1,323.03,1,323.115,323.99,0,0,
1779674538334606709,4,4,43,NOC,28.9437,1,28.9437,10,1,678.642,1,678.43,679.58,0,0,
1779674538334606709,4,4,44,IMOS,28.9437,1,28.9437,10,0,40.0073,1,40.02,40.42,0,0,
1779674538334606709,4,4,45,LMT,28.8447,1,28.8447,10,1,615.918,1,615.535,616.07,0,0,
1779674538334606709,4,4,46,AMD,28.8447,1,28.8447,10,1,245.776,1,245.235,245.3,0,0,
1779674538334606709,4,4,47,APD,28.8447,1,28.8447,10,1,299.943,1,300.095,300.76,0,0,
1779674538334606709,4,4,48,ASML,28.7496,1,28.7496,10,1,1469.4,1,1470.69,1471.26,0,0,
1779674538334606709,4,4,49,PSTG,24.4195,1,24.4195,10,0,100,0,100.85,100.85,0,0,
1779674538334690254,5,5,0,AAPL,46.5334,1,46.5334,10,1,259.529,1,258.28,258.31,1,0,
1779674538334690254,5,5,1,DD,46.5334,1,46.5334,10,0,47.0699,1,47.08,47.1,1,0,
1779674538334690254,5,5,2,RTX,46.5334,1,46.5334,10,1,201.752,1,201.935,202.13,1,0,
1779674538334690254,5,5,3,LRCX,46.5334,1,46.5334,10,1,263.763,1,265.11,265.39,0,0,
1779674538334690254,5,5,4,AMKR,46.5334,1,46.5334,10,0,57.7903,1,58.295,58.41,0,0,
1779674538334690254,5,5,5,HPQ,45.9893,1,45.9893,10,0,18.2587,1,18.185,18.19,0,0,
1779674538334690254,5,5,6,NVDA,45.9893,1,45.9893,10,1,186.042,1,186.435,186.44,0,0,
1779674538334690254,5,5,7,SMCI,45.9893,1,45.9893,10,0,24.9819,1,24.745,24.75,0,0,
1779674538334690254,5,5,8,CSCO,45.9893,1,45.9893,10,0,81.9556,1,81.49,81.5,0,0,
1779674538334690254,5,5,9,HPE,45.9893,1,45.9893,10,0,24.3056,1,24.12,24.14,0,0,
1779674538334690254,5,5,10,IBM,45.9893,1,45.9893,10,1,232.994,1,232.61,232.77,0,0,
1779674538334690254,5,5,11,TSEM,45.9893,1,45.9893,10,1,202.112,1,204.13,204.5,0,0,
1779674538334690254,5,5,12,NIO,45.9893,1,45.9893,10,0,6.55185,1,6.475,6.48,0,0,
