ts_ns,step,decision_id,rank,symbol,score,score_tilt,hawkes_buy,hawkes_sell,hit_count,ou_mu,ou_initialized,mid,best_limit,active,chosen,gate
1779159515584520997,0,0,39,AAPL,10,1,10,10,0,259.925,1,259.925,260.02,0,0,
1779159515584520997,0,0,40,VST,10,1,10,10,0,153.575,1,153.575,154,0,0,
1779159515584520997,0,0,41,LIN,10,1,10,10,0,504.245,1,504.245,504.76,0,0,
1779159515584520997,0,0,42,LRCX,10,1,10,10,0,263.745,1,263.745,264.01,0,0,
1779159515584520997,0,0,43,AMAT,10,1,10,10,0,398.91,1,398.91,399.7,0,0,
1779159515584520997,0,0,44,ASML,10,1,10,10,0,1468.55,1,1468.55,1468.98,0,0,
1779159515584520997,0,0,45,LMT,10,1,10,10,0,615.985,1,615.985,616.9,0,0,
1779159515584520997,0,0,46,AMD,10,1,10,10,0,245.83,1,245.83,245.97,0,0,
1779159515584520997,0,0,47,RTX,10,1,10,10,0,201.91,1,201.91,202.34,0,0,
1779159515584520997,0,0,48,DD,10,1,10,10,0,47.01,1,47.01,47.44,0,0,
1779159515584520997,0,0,49,APD,10,1,10,10,0,299.705,1,299.705,300.21,0,0,
1779159515584907320,1,1,0,AMKR,19.901,1,19.901,10,0,57.665,1,284.32,285.1,1,0,
1779159515584907320,1,1,1,APD,19.901,1,19.901,10,0,299.705,1,9.725,9.73,1,0,
1779159515584907320,1,1,2,DD,19.901,1,19.901,10,0,47.01,1,93.145,93.16,1,0,
1779159515584907320,1,1,3,RTX,19.901,1,19.901,10,0,201.91,1,299.715,300.24,0,0,
1779159515584907320,1,1,4,AMD,19.901,1,19.901,10,0,245.83,1,504.97,505.49,0,0,
1779159515584907320,1,1,5,LMT,19.901,1,19.901,10,0,615.985,1,47.12,47.41,0,0,
1779159515584907320,1,1,6,ASML,19.901,1,19.901,10,0,1468.55,1,4.21405,4.2383,0,0,
1779159515584907320,1,1,7,AMAT,19.901,1,19.901,10,0,398.91,1,678.27,679.53,0,0,
1779159515584907320,1,1,8,LRCX,19.901,1,19.901,10,0,263.745,1,201.555,201.99,0,0,
1779159515584907320,1,1,9,LIN,19.901,1,19.901,10,0,504.245,1,252.855,253.5,0,0,
1779159515584907320,1,1,10,VST,19.901,1,19.901,10,0,153.575,1,615.92,616.84,0,0,
1779159515584907320,1,1,11,AAPL,19.901,1,19.901,10,0,259.925,1,881.775,882.57,0,0,
1779159515584907320,1,1,12,STX,19.901,1,19.901,10,0,499.73,1,48.86,48.99,0,0,
1779159515584907320,1,1,13,DELL,19.901,1,19.901,10,0,179,1,17.32,17.34,0,0,
1779159515584907320,1,1,14,ASX,19.901,1,19.901,10,0,26.06,1,6.545,6.55,0,0,
1779159515584907320,1,1,15,XPEV,19.901,1,19.901,10,0,17.32,1,153.99,154.33,0,0,
1779159515584907320,1,1,16,ARM,19.7049,1,19.7049,10,0,148.19,1,398.095,398.81,0,0,
1779159515584907320,1,1,17,KLAC,19.7049,1,19.7049,10,0,1740.13,1,263.355,263.63,0,0,
1779159515584907320,1,1,18,HPQ,19.7049,1,19.7049,10,0,18.2751,1,498.985,500.05,0,0,
1779159515584907320,1,1,19,WDC,19.7049,1,19.7049,10,0,344.28,1,267.49,272.01,0,0,
1779159515584907320,1,1,20,ENTG,19.7049,1,19.7049,10,0,134.115,1,266.545,267.25,0,0,
1779159515584907320,1,1,21,MKSI,19.7049,1,19.7049,10,0,267.82,1,390.23,390.98,0,0,
1779159515584907320,1,1,22,SNPS,19.7049,1,19.7049,10,0,391.32,1,1738.11,1743.47,0,0,
1779159515584907320,1,1,23,IMOS,19.7049,1,19.7049,10,0,40,1,48.55,48.73,0,0,
1779159515584907320,1,1,24,NOC,19.7049,1,19.7049,10,0,678.84,1,57.74,57.87,0,0,
1779159515584907320,1,1,25,HPE,19.7049,1,19.7049,10,0,24.4,1,179.7,180.31,0,0,
1779159515584907320,1,1,26,IBM,19.7049,1,19.7049,10,0,233.025,1,18.235,18.25,0,0,
1779159515584907320,1,1,27,KEYS,19.7049,1,19.7049,10,0,323.01,1,25.01,25.02,0,0,
1779159515584907320,1,1,28,SNDK,19.7049,1,19.7049,10,0,876.295,1,81.88,81.93,0,0,
1779159515584907320,1,1,29,CEG,19.7049,1,19.7049,10,0,284.335,1,24.21,24.24,0,0,
1779159515584907320,1,1,30,NIO,19.7049,1,19.7049,10,0,6.57004,1,233.365,233.61,0,0,
1779159515584907320,1,1,31,AWK,19.7049,1,19.7049,10,0,136.48,1,323.065,324,0,0,
1779159515584907320,1,1,32,LEA,19.7049,1,19.7049,10,0,122.535,1,369.775,369.94,0,0,
1779159515584907320,1,1,33,TTE,19.7049,1,19.7049,10,0,93.065,1,186.035,186.05,0,0,
1779159515584907320,1,1,34,TSM,19.7049,1,19.7049,10,0,370.075,1,9.4905,9.4955,0,0,
1779159515584907320,1,1,35,HWM,19.7049,1,19.7049,10,0,252.515,1,201.8,202.24,0,0,
1779159515584907320,1,1,36,TSEM,19.7049,1,19.7049,10,0,202.21,1,26.055,26.07,0,0,
1779159515584907320,1,1,37,QCOM,19.7049,1,19.7049,10,0,127.7,1,1469.48,1469.83,0,0,
1779159515584907320,1,1,38,GSM,19.7049,1,19.7049,10,0,4.21786,1,40.02,40.42,0,0,
1779159515584907320,1,1,39,UMC,19.7049,1,19.7049,10,0,9.47112,1,122.395,124.25,0,0,
1779159515584907320,1,1,40,GFS,19.7049,1,19.7049,10,0,48.555,1,136.735,137.11,0,0,
1779159515584907320,1,1,41,SMCI,19.7049,1,19.7049,10,0,25.02,1,345.37,345.88,0,0,
1779159515584907320,1,1,42,CDNS,19.7049,1,19.7049,10,0,266.44,1,259.3,259.39,0,0,
1779159515584907320,1,1,43,NOK,19.7049,1,19.7049,10,0,9.76504,1,245.665,245.78,0,0,
1779159515584907320,1,1,44,OKLO,19.7049,1,19.7049,10,0,48.775,1,63.25,63.27,0,0,
1779159515584907320,1,1,45,NVDA,19.7049,1,19.7049,10,0,185.975,1,417.59,417.78,0,0,
1779159515584907320,1,1,46,INTC,19.7049,1,19.7049,10,0,62.925,1,127.585,127.68,0,0,
1779159515584907320,1,1,47,MU,19.7049,1,19.7049,10,0,417.63,1,148.585,148.79,0,0,
1779159515584907320,1,1,48,CSCO,14.901,1,14.901,10,0,82.07,1,82.07,82.12,0,0,
1779159515584907320,1,1,49,PSTG,14.901,1,14.901,10,0,134.51,1,134.51,135,0,0,
1779163303178739545,2,2,0,SMCI,29.2254,1,29.2254,10,1,199.885,1,252.88,253.5,1,0,
1779163303178739545,2,2,1,TSM,29.2254,1,29.2254,10,0,303.612,1,283.47,284.12,1,0,
1779163303178739545,2,2,2,HWM,29.2254,1,29.2254,10,1,177.001,1,154.115,154.32,1,0,
1779163303178739545,2,2,3,TSEM,29.2254,1,29.2254,10,0,52.033,1,6.52,6.53,0,0,
1779163303178739545,2,2,4,QCOM,29.2254,1,29.2254,10,1,42.9766,1,17.3,17.32,0,0,
1779163303178739545,2,2,5,GSM,29.2254,1,29.2254,10,0,38.3391,1,48.68,48.78,0,0,
1779163303178739545,2,2,6,TTE,29.2254,1,29.2254,10,1,126.575,1,136.73,137.04,0,0,
1779163303178739545,2,2,7,UMC,29.2254,1,29.2254,10,1,677.669,1,880.175,880.85,0,0,
1779163303178739545,2,2,8,GFS,29.2254,1,29.2254,10,1,483.872,1,615.8,616.6,0,0,
1779163303178739545,2,2,9,HPE,29.2254,1,29.2254,10,1,289.56,1,369.92,370.08,0,0,
1779163303178739545,2,2,10,CDNS,29.2254,1,29.2254,10,1,216.584,1,201.475,201.81,0,0,
1779163303178739545,2,2,11,NOK,29.2254,1,29.2254,10,1,522.81,1,678.295,679.58,0,0,
1779163303178739545,2,2,12,OKLO,29.2254,1,29.2254,10,0,14.5793,1,4.2159,4.2423,0,0,
1779163303178739545,2,2,13,NVDA,29.2254,1,29.2254,10,1,79.4567,1,47.175,47.24,0,0,
1779163303178739545,2,2,14,INTC,29.2254,1,29.2254,10,1,402.237,1,505.07,505.34,0,0,
1779163303178739545,2,2,15,MU,29.2254,1,29.2254,10,1,327.634,1,300.36,300.94,0,0,
1779163303178739545,2,2,16,AWK,29.2254,1,29.2254,10,1,62.4544,1,40.02,40.42,0,0,
1779163303178739545,2,2,17,ARM,29.2254,1,29.2254,10,1,300.324,1,346.43,346.9,0,0,
1779163303178739545,2,2,18,HPQ,29.2254,1,29.2254,10,1,142.828,1,180.575,180.8,0,0,
1779163303178739545,2,2,19,WDC,29.2254,1,29.2254,10,1,94.0618,1,18.23,18.24,0,0,
1779163303178739545,2,2,20,ENTG,29.2254,1,29.2254,10,1,50.3124,1,24.915,24.92,0,0,
1779163303178739545,2,2,21,MKSI,29.2254,1,29.2254,10,1,125.029,1,81.755,81.77,0,0,
1779163303178739545,2,2,22,SNPS,29.2254,1,29.2254,10,1,109.538,1,24.14,24.17,0,0,
1779163303178739545,2,2,23,IMOS,29.2254,1,29.2254,10,0,188.067,1,232.94,233.13,0,0,
1779163303178739545,2,2,24,NOC,29.2254,1,29.2254,10,0,405.81,1,323.065,324,0,0,
1779163303178739545,2,2,25,IBM,29.2254,1,29.2254,10,0,91.4009,1,48.48,48.66,0,0,
1779163303178739545,2,2,26,KEYS,29.2254,1,29.2254,10,0,82.4212,1,9.5078,9.5128,0,0,
1779163303178739545,2,2,27,SNDK,29.2254,1,29.2254,10,0,358.78,1,201.94,202.26,0,0,
1779163303178739545,2,2,28,CEG,29.2254,1,29.2254,10,0,86.1595,1,26.1,26.11,0,0,
1779163303178739545,2,2,29,NIO,29.2254,1,29.2254,10,1,46.0462,1,58.01,58.15,0,0,
1779163303178739545,2,2,30,LEA,29.2254,1,29.2254,10,1,122.435,1,122.405,124.25,0,0,
1779163303178739545,2,2,31,PSTG,24.6098,1,24.6098,10,1,38.7548,1,9.735,9.74,0,0,
1779163303178739545,2,2,32,CSCO,24.6098,1,24.6098,10,0,90.5884,1,93.17,93.2,0,0,
1779163303178739545,2,2,33,KLAC,24.5128,1,24.5128,10,1,1740.13,1,263.355,263.63,0,0,
1779163303178739545,2,2,34,APD,24.4138,1,24.4138,10,0,212.568,1,186.16,186.17,0,0,
1779163303178739545,2,2,35,DD,24.4138,1,24.4138,10,0,199.474,1,245.68,245.78,0,0,
1779163303178739545,2,2,36,AMKR,24.4138,1,24.4138,10,1,212.047,1,258.835,258.89,0,0,
1779163303178739545,2,2,37,XPEV,24.4138,1,24.4138,10,1,386.669,1,498.605,499.39,0,0,
1779163303178739545,2,2,38,ASX,24.4138,1,24.4138,10,0,109.291,1,134.515,135,0,0,
1779163303178739545,2,2,39,DELL,24.4138,1,24.4138,10,0,246.905,1,267.485,272,0,0,
1779163303178739545,2,2,40,STX,24.4138,1,24.4138,10,0,320.905,1,266.71,267.3,0,0,
1779163303178739545,2,2,41,AAPL,24.4138,1,24.4138,10,1,359.717,1,389.96,390.55,0,0,
1779163303178739545,2,2,42,VST,24.4138,1,24.4138,10,1,1369.89,1,1738.51,1742.63,0,0,
1779163303178739545,2,2,43,LIN,24.4138,1,24.4138,10,1,319.718,1,263.795,264,0,0,
1779163303178739545,2,2,44,LRCX,24.4138,1,24.4138,10,1,366.906,1,398.17,398.6,0,0,
1779163303178739545,2,2,45,AMAT,24.4138,1,24.4138,10,1,1221.56,1,1470.88,1471.21,0,0,
1779163303178739545,2,2,46,ASML,24.4138,1,24.4138,10,0,455.832,1,148.915,149.11,0,0,
1779163303178739545,2,2,47,LMT,24.4138,1,24.4138,10,0,241.114,1,127.505,127.57,0,0,
1779163303178739545,2,2,48,AMD,24.4138,1,24.4138,10,1,377.731,1,417.705,417.88,0,0,
1779163303178739545,2,2,49,RTX,24.4138,1,24.4138,10,1,95.6411,1,63.435,63.45,0,0,
1779163303179886388,3,3,0,RTX,33.7496,1,33.7496,10,1,95.6411,1,9.755,9.76,1,0,
1779163303179886388,3,3,1,APD,33.7496,1,33.7496,10,0,212.568,1,283.355,284.01,1,0,
1779163303179886388,3,3,2,DD,33.7496,1,33.7496,10,0,199.474,1,154.265,154.54,1,0,
1779163303179886388,3,3,3,AMKR,33.7496,1,33.7496,10,1,212.047,1,6.505,6.51,0,0,
1779163303179886388,3,3,4,XPEV,33.7496,1,33.7496,10,1,386.669,1,17.285,17.3,0,0,
1779163303179886388,3,3,5,ASX,33.7496,1,33.7496,10,0,109.291,1,48.8,48.94,0,0,
1779163303179886388,3,3,6,DELL,33.7496,1,33.7496,10,0,246.906,1,882.145,882.9,0,0,
1779163303179886388,3,3,7,STX,33.7496,1,33.7496,10,0,320.905,1,615.875,616.75,0,0,
1779163303179886388,3,3,8,AAPL,33.7496,1,33.7496,10,1,359.717,1,252.95,253.5,0,0,
1779163303179886388,3,3,9,VST,33.7496,1,33.7496,10,1,1369.89,1,201.655,201.87,0,0,
1779163303179886388,3,3,10,LIN,33.7496,1,33.7496,10,1,319.718,1,678.34,679.58,0,0,
1779163303179886388,3,3,11,LRCX,33.7496,1,33.7496,10,1,366.906,1,4.23415,4.2483,0,0,
1779163303179886388,3,3,12,AMAT,33.7496,1,33.7496,10,1,1221.56,1,47.135,47.19,0,0,
1779163303179886388,3,3,13,ASML,33.7496,1,33.7496,10,0,455.832,1,505.26,505.56,0,0,
1779163303179886388,3,3,14,LMT,33.7496,1,33.7496,10,0,241.114,1,300.315,300.92,0,0,
1779163303179886388,3,3,15,AMD,33.7496,1,33.7496,10,1,377.731,1,93.165,93.19,0,0,
1779163303179886388,3,3,16,HPE,33.3726,1,33.3726,10,1,289.56,1,264.39,264.59,0,0,
1779163303179886388,3,3,17,INTC,33.3726,1,33.3726,10,1,402.237,1,134.52,135,0,0,
1779163303179886388,3,3,18,NVDA,33.3726,1,33.3726,10,1,79.4568,1,267.755,271.24,0,0,
1779163303179886388,3,3,19,OKLO,33.3726,1,33.3726,10,0,14.5794,1,266.055,266.62,0,0,
1779163303179886388,3,3,20,NOK,33.3726,1,33.3726,10,1,522.81,1,390.2,391.06,0,0,
1779163303179886388,3,3,21,CDNS,33.3726,1,33.3726,10,1,216.585,1,1743.12,1747,0,0,
1779163303179886388,3,3,22,TSM,33.3726,1,33.3726,10,0,303.612,1,186.235,186.24,0,0,
1779163303179886388,3,3,23,GFS,33.3726,1,33.3726,10,1,483.872,1,397.695,398.17,0,0,
1779163303179886388,3,3,24,GSM,33.3726,1,33.3726,10,0,38.3392,1,127.245,127.34,0,0,
1779163303179886388,3,3,25,LEA,33.3726,1,33.3726,10,1,122.435,1,58.195,58.34,0,0,
1779163303179886388,3,3,26,NIO,33.3726,1,33.3726,10,1,46.0462,1,26.11,26.12,0,0,
1779163303179886388,3,3,27,CEG,33.3726,1,33.3726,10,0,86.1596,1,201.22,201.67,0,0,
1779163303179886388,3,3,28,SNDK,33.3726,1,33.3726,10,0,358.779,1,9.5147,9.5192,0,0,
1779163303179886388,3,3,29,KEYS,33.3726,1,33.3726,10,0,82.4212,1,48.415,48.58,0,0,
1779163303179886388,3,3,30,IBM,33.3726,1,33.3726,10,0,91.4011,1,369.63,369.77,0,0,
1779163303179886388,3,3,31,IMOS,33.3726,1,33.3726,10,0,188.067,1,232.675,232.84,0,0,
1779163303179886388,3,3,32,SNPS,33.3726,1,33.3726,10,1,109.538,1,24.06,24.09,0,0,
1779163303179886388,3,3,33,MKSI,33.3726,1,33.3726,10,1,125.029,1,81.605,81.62,0,0,
1779163303179886388,3,3,34,ENTG,33.3726,1,33.3726,10,1,50.3124,1,24.93,24.94,0,0,
1779163303179886388,3,3,35,WDC,33.3726,1,33.3726,10,1,94.0617,1,18.17,18.18,0,0,
1779163303179886388,3,3,36,AWK,33.3726,1,33.3726,10,1,62.4545,1,347.4,348.09,0,0,
1779163303179886388,3,3,37,TTE,33.3726,1,33.3726,10,1,126.575,1,149.15,149.29,0,0,
1779163303179886388,3,3,38,MU,33.3726,1,33.3726,10,1,327.634,1,499.11,499.97,0,0,
1779163303179886388,3,3,39,SMCI,33.3726,1,33.3726,10,1,199.885,1,258.355,258.4,0,0,
1779163303179886388,3,3,40,HWM,33.3726,1,33.3726,10,1,177.001,1,245.61,245.71,0,0,
1779163303179886388,3,3,41,TSEM,33.3726,1,33.3726,10,0,52.033,1,64.07,64.08,0,0,
1779163303179886388,3,3,42,QCOM,33.3726,1,33.3726,10,1,42.9767,1,418.11,418.29,0,0,
1779163303179886388,3,3,43,UMC,33.3726,1,33.3726,10,1,677.67,1,1470.84,1471.27,0,0,
1779163303179886388,3,3,44,CSCO,28.938,1,28.938,10,0,90.5884,1,122.5,124.25,0,0,
1779163303179886388,3,3,45,PSTG,28.938,1,28.938,10,1,38.7548,1,40.02,40.42,0,0,
1779163303179886388,3,3,46,ARM,28.8447,1,28.8447,10,1,300.324,1,346.43,346.9,0,0,
1779163303179886388,3,3,47,HPQ,28.8447,1,28.8447,10,1,142.828,1,180.56,180.88,0,0,
1779163303179886388,3,3,48,KLAC,28.8447,1,28.8447,10,1,509.63,1,136.71,136.98,0,0,
1779163303179886388,3,3,49,NOC,28.8447,1,28.8447,10,0,405.81,1,323.065,324,0,0,
1779163303179973479,4,4,0,SMCI,42.3571,1,42.3571,10,1,199.885,1,881.29,881.89,1,0,
1779163303179973479,4,4,1,SNPS,42.3571,1,42.3571,10,1,109.538,1,122.72,124.25,1,0,
1779163303179973479,4,4,2,MKSI,42.3571,1,42.3571,10,1,125.029,1,136.665,136.88,1,0,
1779163303179973479,4,4,3,ENTG,42.3571,1,42.3571,10,1,50.3124,1,283.32,283.92,0,0,
1779163303179973479,4,4,4,LEA,42.3571,1,42.3571,10,1,122.435,1,369.455,369.57,0,0,
1779163303179973479,4,4,5,WDC,42.3571,1,42.3571,10,1,94.0617,1,154.49,154.66,0,0,
1779163303179973479,4,4,6,AWK,42.3571,1,42.3571,10,1,62.4545,1,6.485,6.49,0,0,
1779163303179973479,4,4,7,TTE,42.3571,1,42.3571,10,1,126.575,1,17.265,17.28,0,0,
1779163303179973479,4,4,8,MU,42.3571,1,42.3571,10,1,327.634,1,48.49,48.59,0,0,
1779163303179973479,4,4,9,IMOS,42.3571,1,42.3571,10,0,188.067,1,40.02,40.42,0,0,
1779163303179973479,4,4,10,HWM,42.3571,1,42.3571,10,1,177.001,1,615.535,616.07,0,0,
1779163303179973479,4,4,11,TSEM,42.3571,1,42.3571,10,0,52.033,1,253.21,253.47,0,0,
1779163303179973479,4,4,12,QCOM,42.3571,1,42.3571,10,1,42.9767,1,201.865,202.07,0,0,
1779163303179973479,4,4,13,UMC,42.3571,1,42.3571,10,1,677.67,1,678.43,679.58,0,0,
1779163303179973479,4,4,14,KEYS,42.3571,1,42.3571,10,0,82.4212,1,26.12,26.13,0,0,
1779163303179973479,4,4,15,HPE,42.3571,1,42.3571,10,1,289.56,1,346.365,346.81,0,0,
1779163303179973479,4,4,16,NVDA,42.3571,1,42.3571,10,1,79.4568,1,180.085,180.43,0,0,
1779163303179973479,4,4,17,OKLO,42.3571,1,42.3571,10,0,14.5794,1,18.21,18.22,0,0,
1779163303179973479,4,4,18,NOK,42.3571,1,42.3571,10,1,522.81,1,24.915,24.92,0,0,
1779163303179973479,4,4,19,CDNS,42.3571,1,42.3571,10,1,216.585,1,81.57,81.58,0,0,
1779163303179973479,4,4,20,TSM,42.3571,1,42.3571,10,0,303.612,1,24.04,24.08,0,0,
1779163303179973479,4,4,21,GFS,42.3571,1,42.3571,10,1,483.872,1,233.035,233.2,0,0,
1779163303179973479,4,4,22,GSM,42.3571,1,42.3571,10,0,38.3392,1,323.115,323.99,0,0,
1779163303179973479,4,4,23,NIO,42.3571,1,42.3571,10,1,46.0462,1,48.415,48.57,0,0,
1779163303179973479,4,4,24,CEG,42.3571,1,42.3571,10,0,86.1596,1,9.525,9.53,0,0,
1779163303179973479,4,4,25,SNDK,42.3571,1,42.3571,10,0,358.779,1,202.81,203.19,0,0,
1779163303179973479,4,4,26,IBM,42.3571,1,42.3571,10,0,91.4011,1,58.125,58.23,0,0,
1779163303179973479,4,4,27,CSCO,38.0964,1,38.0964,10,0,90.5884,1,4.2254,4.2385,0,0,
1779163303179973479,4,4,28,PSTG,38.0964,1,38.0964,10,1,38.7548,1,47.11,47.15,0,0,
1779163303179973479,4,4,29,NOC,38.0068,1,38.0068,10,0,405.81,1,9.765,9.77,0,0,
1779163303179973479,4,4,30,ARM,38.0068,1,38.0068,10,1,300.324,1,504.925,505.22,0,0,
1779163303179973479,4,4,31,HPQ,38.0068,1,38.0068,10,1,142.828,1,300.095,300.76,0,0,
1779163303179973479,4,4,32,KLAC,38.0068,1,38.0068,10,1,509.63,1,93.15,93.18,0,0,
1779163303179973479,4,4,33,INTC,37.9097,1,37.9097,10,1,402.237,1,134.52,135,0,0,
1779163303179973479,4,4,34,VST,37.7193,1,37.7193,10,1,1369.89,1,264.675,264.89,0,0,
1779163303179973479,4,4,35,APD,37.7193,1,37.7193,10,0,212.568,1,186.32,186.33,0,0,
1779163303179973479,4,4,36,RTX,37.7193,1,37.7193,10,1,95.6411,1,258.62,258.67,0,0,
1779163303179973479,4,4,37,AMD,37.7193,1,37.7193,10,1,377.731,1,499.065,499.59,0,0,
1779163303179973479,4,4,38,LMT,37.7193,1,37.7193,10,0,241.114,1,134.67,135.06,0,0,
1779163303179973479,4,4,39,ASML,37.7193,1,37.7193,10,0,455.832,1,268.745,271.34,0,0,
1779163303179973479,4,4,40,AMAT,37.7193,1,37.7193,10,1,1221.56,1,267.265,267.67,0,0,
1779163303179973479,4,4,41,LRCX,37.7193,1,37.7193,10,1,366.906,1,392.005,392.52,0,0,
1779163303179973479,4,4,42,LIN,37.7193,1,37.7193,10,1,319.718,1,1741.7,1746.62,0,0,
1779163303179973479,4,4,43,STX,37.7193,1,37.7193,10,0,320.905,1,1470.69,1471.26,0,0,
1779163303179973479,4,4,44,DELL,37.7193,1,37.7193,10,0,246.906,1,149.635,149.79,0,0,
1779163303179973479,4,4,45,ASX,37.7193,1,37.7193,10,0,109.291,1,127.38,127.47,0,0,
1779163303179973479,4,4,46,XPEV,37.7193,1,37.7193,10,1,386.669,1,417.89,418.03,0,0,
1779163303179973479,4,4,47,AMKR,37.7193,1,37.7193,10,1,212.047,1,64.375,64.39,0,0,
1779163303179973479,4,4,48,DD,37.7193,1,37.7193,10,0,199.474,1,245.235,245.3,0,0,
1779163303179973479,4,4,49,AAPL,37.7193,1,37.7193,10,1,359.717,1,397.98,398.31,0,0,
1779163303180057054,5,5,0,VST,46.5334,1,46.5334,10,1,1369.89,1,282.905,283.35,1,0,
1779163303180057054,5,5,1,AAPL,46.5334,1,46.5334,10,1,359.717,1,9.775,9.78,1,0,
1779163303180057054,5,5,2,DD,46.5334,1,46.5334,10,0,199.474,1,93.145,93.17,1,0,
1779163303180057054,5,5,3,AMKR,46.5334,1,46.5334,10,1,212.047,1,299.885,300.27,0,0,
1779163303180057054,5,5,4,XPEV,46.5334,1,46.5334,10,1,386.669,1,504.72,505.06,0,0,
1779163303180057054,5,5,5,ASX,46.5334,1,46.5334,10,0,109.291,1,47.08,47.1,0,0,
1779163303180057054,5,5,6,DELL,46.5334,1,46.5334,10,0,246.906,1,4.2191,4.2305,0,0,
1779163303180057054,5,5,7,STX,46.5334,1,46.5334,10,0,320.905,1,678.45,679.31,0,0,
1779163303180057054,5,5,8,LIN,46.5334,1,46.5334,10,1,319.718,1,201.935,202.13,0,0,
1779163303180057054,5,5,9,LRCX,46.5334,1,46.5334,10,1,366.906,1,253.245,253.51,0,0,
1779163303180057054,5,5,10,AMAT,46.5334,1,46.5334,10,1,1221.56,1,615.77,616.45,0,0,
1779163303180057054,5,5,11,ASML,46.5334,1,46.5334,10,0,455.832,1,882.215,882.79,0,0,
1779163303180057054,5,5,12,LMT,46.5334,1,46.5334,10,0,241.114,1,48.41,48.48,0,0,
